"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1867.26/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0x2afae7763487e60b893cb57803694810e6d3d136186a6de6719921afd7ca304a","17046105","1681483895","2023-04-14 14:51:35","0xfbfeaf0da0f2fde5c66df570133ae35f3eb58c9a","","0x6982508145454ce325ddbe47a25d4ec3d2311933","0","0","0","0.03701275781575044","69.1124421590382","2101.61","","","0x60806040",""
"0x6f2718d75cca5f079713d43ff38ebc3d6413a91c34837784be5d2990db588049","17046152","1681484471","2023-04-14 15:01:11","0xfbfeaf0da0f2fde5c66df570133ae35f3eb58c9a","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.006105319418549397","11.4002187374805","2101.61","","","Approve",""
"0xb38bba8bf8f61029a31e027c37fbc1065db784a39501d456a05cc490db5b4578","17046538","1681489247","2023-04-14 16:20:47","0xfbfeaf0da0f2fde5c66df570133ae35f3eb58c9a","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.001861172485377352","3.47529293504571","2101.61","","","Transfer",""
"0x23e6f40d4a2c973e53d3e2a282225c630f64f23746c8295de710f578d240c699","17047544","1681501607","2023-04-14 19:46:47","0xfbfeaf0da0f2fde5c66df570133ae35f3eb58c9a","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.00272130091345827","5.08137634366409","2101.61","","","Set Rule",""
"0xb0de0f4510af5d74ad75c2689e4a43f219a98bbc84ab81cfb8bbcd106cc793ad","17047547","1681501643","2023-04-14 19:47:23","0xaf2358e98683265cbd3a48509123d390ddf54534","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.001368072387219263","2.55454684575904","2101.61","","","Approve",""
"0xae41a457ea46f770ae90df2e7fc2cb42726e193cef805b53141d4811190ef408","17047552","1681501703","2023-04-14 19:48:23","0x9adea960e2e41725fff6f0951c790bd6257dfb68","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.001307534802452373","2.44150743522722","2101.61","","","Approve",""
"0xe7c8dffce1594599e38b95f825bd060dbea32f3c7b3531dd1e76dea5961e5da0","17047552","1681501703","2023-04-14 19:48:23","0x8e5ca1872062bee63b8a46493f6de36d4870ff88","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.001260861802452373","2.35435680924722","2101.61","","","Approve",""
"0xd04de0a1d1999895d0937f5cb8c60db1000ffecd7814e6b94339b73d2cf4dfa2","17047553","1681501715","2023-04-14 19:48:35","0x6925fc4c77c5824ea899cfd4c5102d689d6859d6","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.001314646004953182","2.45478589920888","2101.61","","","Approve",""
"0x3974fd6a177755348166795e93c1d866227a530dee004c9859252245e90e8c36","17047559","1681501787","2023-04-14 19:49:47","0x08abf976fe94867f56f722f51a1573ed60d85031","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.001222146443938123","2.2820651689079","2101.61","","","Approve",""
"0x571a7743eccdf409cfe9346d3653931c14ad02fbba4c932bb60760c3f2bc5098","17047580","1681502039","2023-04-14 19:53:59","0xdfc9b13bd2dc0afc13e3a81466bad5a6b3f15451","0x6982508145454ce325ddbe47a25d4ec3d2311933","","0","0","0","0.001403536368408372","2.62076731927422","2101.61","","","Approve",""
