"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1864.59/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0xc97902cf93f25481f663d082e0f11da866eaba16e6991cc429f26f7c8788b992","17083019","1681936175","2023-04-19 20:29:35","0x7d9cc9aaadec13444f0dcdb6e35cd7b87e36d0da","","0xe19f85c920b572ca48942315b06d6cac86585c87","0","0","0","0.068639107690415904","127.97555711555","1936.48","","","0x60806040",""
"0x1b95de736ad76edbe1df901d77bf0571579e349c838086ebeacc4e50623a417c","17083070","1681936799","2023-04-19 20:39:59","0x7d9cc9aaadec13444f0dcdb6e35cd7b87e36d0da","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.003685397160567864","6.87131244396397","1936.48","","","Approve",""
"0x65207adcf00d5a8d00bc77871c6bde377f725c5e726cc0f270a9801fce9aa916","17083071","1681936811","2023-04-19 20:40:11","0x7d9cc9aaadec13444f0dcdb6e35cd7b87e36d0da","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.002155872673660939","4.01955992386061","1936.48","","","Approve",""
"0x427c90942650284108a1403db98ebfd21a93803921725cf45436a0115dbf76c4","17083088","1681937027","2023-04-19 20:43:47","0x7d9cc9aaadec13444f0dcdb6e35cd7b87e36d0da","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.008015608107189576","14.9448608476117","1936.48","","","Set Wallet Rule",""
"0x7cc7e7129b754c075d39e2d41d14dad47adffffc131afa9858adac08573543a2","17083089","1681937039","2023-04-19 20:43:59","0xc02042f9a16501b0ef5ec3679d9191bc857d6783","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.004980190650072201","9.28541606134012","1936.48","","","Approve",""
"0x071bd23f4325825f52e56f6e374e4662713e8607156f6165c45cd7f8e87f3989","17083090","1681937051","2023-04-19 20:44:11","0xb23a571a4127d490003ac906fc8ccbe88fe059d8","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.005095996725999039","9.50133301572343","1936.48","","","Approve",""
"0x6d82e47f968be4be3e54710f5e9f0ad167a57d96fdb627f53c8425add89aebbc","17083090","1681937051","2023-04-19 20:44:11","0xaf2358e98683265cbd3a48509123d390ddf54534","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.004145219821225989","7.72863800008122","1936.48","","","Approve",""
"0x1c6ff54ff303ff9e0a348421e88b97112622caef3747e966686c6d9cc0bdc01c","17083090","1681937051","2023-04-19 20:44:11","0x43134dd29523c86c1ac6d0ccb920278b2b89eac0","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.004098632821225989","7.64177793619122","1936.48","","","Approve",""
"0x0a9297be7680a2cc7aa85898a113de27e60e9ec6e66ef08e75eec4d9bacd1e0e","17083090","1681937051","2023-04-19 20:44:11","0x95acfd4bbcadd8d49151e6efb2212e0ee441d052","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.004098632821225989","7.64177793619122","1936.48","","","Approve",""
"0x124e131b0c78449e8265ab6817bcee5d5b3cbaa9d7c5d45f383cdf7adcd0d547","17083090","1681937051","2023-04-19 20:44:11","0x001235c47a25d1ddf429878073232ab58c957654","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.004098632821225989","7.64177793619122","1936.48","","","Approve",""
"0x9ba1bb795e22a20d15f45beeedfa6cee5c0826b179f657f95120baaaa998ef80","17083090","1681937051","2023-04-19 20:44:11","0xf3318a39de29df88412e1e2e3ce7a6b273227ca8","0xe19f85c920b572ca48942315b06d6cac86585c87","","0","0","0","0.004098632821225989","7.64177793619122","1936.48","","","Approve",""
